代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
102213778128502784, 395011, 0P0000SHVS, 中海增强收益债券 - A, 普通债券型, 5, 3, 3.96
102213779747504128, 003426, 0P00018X1B, 江信添福债券C, 普通债券型, 5, 0, 4.27
102213781311979520, 001945, 0P00016X97, 东方红信用债债券A, 普通债券型, 5, 5, 6.48
102213783312662528, 675111, 0P00019NHG, 西部利得汇享债券A, 普通债券型, 5, 0, 5.30
102213785107824640, 003429, 0P00018UBV, 中证兴业中高等级信用债指数, 信用债, 5, 0, 11.09
102213786663911424, 001946, 0P00016X98, 东方红信用债债券C, 普通债券型, 5, 4, 6.14
102213788396158976, 000997, 0P000157OH, 南方双元债券 - A, 普通债券型, 5, 3, 5.90
102213790128406528, 360008, F0000004D7, 光大保德信增利收益债券A, 普通债券型, 5, 4, 6.31
102213791898402816, 005159, 0P0001BSWH, 华泰保兴尊合债券A, 普通债券型, 5, 0, 5.93
102213793454489600, 750002, 0P0000WUGM, 安信目标收益债券A, 普通债券型, 5, 5, 9.61
102213796667326464, 003547, 0P00018WDP, 鹏华丰禄债券, 信用债, 5, 0, 4.19
102213798491848704, 001003, F0000003ZF, 华夏债券 - C, 普通债券型, 5, 5, 4.45
102213801507553280, 180025, 0P0000Q6RX, 银华信用双利债券 - A, 普通债券型, 5, 4, 2.15
102213806096121856, 180026, 0P0000Q6RY, 银华信用双利债券 - C, 普通债券型, 5, 3, 1.91
102213807924838400, 395012, 0P0000SHVT, 中海增强收益债券 - C, 普通债券型, 5, 3, 3.63
102213809564811264, 161626, 0P00019E8W, 融通通福债券（LOF）A, 普通债券型, 5, 0, 6.78
102213811380944896, 675113, 0P00019NHH, 西部利得汇享债券C, 普通债券型, 5, 0, 5.23
102213813276770304, 002586, 0P00019HX9, 金鹰添利中长期信用债债券A, 普通债券型, 5, 0, 4.56
102213814962880512, 163007, 0P000187QV, 长信利众债券（LOF）A, 普通债券型, 5, 5, 8.26
102213816787402752, 161216, 0P00012K9G, 国投瑞银双债增利债券A, 普通债券型, 5, 5, 6.57
102213818469318656, 002587, 0P00019HXA, 金鹰添利中长期信用债债券C, 普通债券型, 5, 0, 4.50
102213820360949760, 550018, 0P0000XUWH, 信诚优质纯债 - A, 普通债券型, 5, 4, 3.93
102213822147723264, 164208, 0P00014OJK, 天弘丰利债券（LOF）, 普通债券型, 5, 5, 8.49
102213852736782336, 004127, 0P00019GVL, 鹏华丰康债券, 信用债, 5, 0, 4.45
102213856570376192, 000355, 0P0000ZR3C, 南方丰元信用增强债券 - A, 信用债, 5, 3, 4.82
102213858633973760, 004441, 0P00019VTQ, 富荣富兴纯债债券, 信用债, 5, 0, 4.59
102213860315889664, 003156, 0P00018JRS, 招商招悦纯债债券A, 信用债, 5, 5, 5.33
102213862001999872, 006092, 0P0001DIH9, 永赢荣益债券A, 信用债, 5, 0, 4.36
102213864094957568, 002074, 0P0001755T, 圆信永丰兴融债券C, 信用债, 5, 4, 4.98
102213865953034240, 001993, 0P00016ZCK, 博时裕泰纯债债券, 纯债基金, 5, 5, 4.40
102213867500732416, 000356, 0P0000ZR3D, 南方丰元信用增强债券 - C, 信用债, 5, 2, 4.48
102213869149093888, 001776, 0P00016OWL, 中欧兴利债券A, 信用债, 5, 5, 4.80
102213870860369920, 003358, 0P00018OL4, 易方达中债7-10年期国开行债券指数A, 利率债, 5, 4, 4.23
102213872764583936, 003568, 0P000195PG, 平安惠利纯债债券, 纯债基金, 5, 0, 3.61
102213874505220096, 003847, 0P0001985K, 华安鼎丰债券, 纯债基金, 5, 0, 3.30
102213876422017024, 004388, 0P00019RVD, 鹏华丰享债券, 纯债基金, 5, 0, 4.63
102213878372368384, 003327, 0P00018MQ6, 万家鑫璟纯债债券A, 纯债基金, 5, 5, 3.85
102213880108810240, 002073, 0P0001755S, 圆信永丰兴融债券A, 信用债, 5, 5, 5.28
102213882013024256, 005846, 0P0001DCZB, 宝盈盈泰纯债债券A, 信用债, 5, 0, 4.42
102213884013707264, 003328, 0P00018MQ7, 万家鑫璟纯债债券C, 纯债基金, 5, 5, 3.68
102213885699817472, 400030, 0P00014NH6, 东方添益债券, 信用债, 5, 3, 5.69
102213887557894144, 003376, 0P00018OL5, 广发中债7-10年国开债指数A, 利率债, 5, 4, 4.21
102213889252392960, 003157, 0P00018JRT, 招商招悦纯债债券C, 信用债, 5, 5, 5.16
102213891039166464, 000914, 0P00019IMF, 中加纯债债券, 信用债, 5, 0, 4.30
102213892708499456, 003859, 0P00019CLH, 招商招旭纯债债券A, 信用债, 5, 0, 5.02
102213894474301440, 003377, 0P00018OL6, 广发中债7-10年国开债指数C, 利率债, 5, 4, 3.91
102213896214937600, 003258, 0P00018ZT8, 博时富祥纯债债券A, 纯债基金, 5, 0, 4.01
102213897850716160, 004705, 0P0001B2SI, 南方祥元债券A, 纯债基金, 5, 0, 4.89
102213926736887808, 202108, 0P0000WB8A, 南方润元纯债债券 - A/B, 纯债基金, 5, 2, 4.85
102213928481718272, 003174, 0P0001CHZN, 新疆前海联合添惠纯债债券A, 纯债基金, 5, 0, 5.31
102213930113302528, 004999, 0P0001BP83, 长信全球债券美元份额, 环球债券, 5, 0, -5.96
102213931988156416, 003549, 0P00018YGG, 浙商惠裕纯债债券, 纯债基金, 5, 0, 4.30
102213933728792576, 100066, 0P0000X7PP, 富国纯债债券发起 - A/B, 纯债基金, 5, 4, 3.66
102213935511371776, 002775, 0P00017ZHF, 博时景兴纯债债券, 纯债基金, 5, 4, 4.26
102213937239425024, 004230, 0P00019LF7, 永赢添益债券, 纯债基金, 5, 0, 3.33
102213939126861824, 003349, 0P00018QIA, 长信稳益纯债债券, 纯债基金, 5, 0, 2.78
102213940821360640, 001794, 0P0001714W, 兴银朝阳债券, 纯债基金, 5, 4, 4.26
102213942423584768, 006172, 0P0001E2JW, 万家鑫悦纯债债券A, 利率债, 5, 0, 3.81
102213944034197504, 006389, 0P0001EHB8, 金鹰添祥中短债债券A, 短债型, 5, 0, 3.39
102213945716113408, 006360, 0P0001EDSR, 财通资管鸿益中短债债券A, 短债型, 5, 0, 2.76
102213947469332480, 003081, 0P00019IED, 中融上海清算所银行间1-3年中高等级信用债指数A, 短债型, 5, 0, 2.92
102213949193191424, 004601, 0P0001ACCQ, 博时富腾纯债债券, 纯债基金, 5, 0, 4.25
102213950870913024, 004998, 0P0001BP82, 长信全球债券人民币份额, 环球债券, 5, 0, -5.65
102213952909344768, 000187, 0P0000Z8RD, 华泰柏瑞丰盛纯债债券A, 纯债基金, 5, 5, 5.02
102213954943582208, 000402, 0P00012OXH, 工银纯债债券A, 纯债基金, 5, 2, 4.81
102213956965236736, 002929, 0P00018D2M, 博时聚盈纯债债券, 纯债基金, 5, 4, 3.90
102213958663929856, 161119, 0P0000X1PB, 易方达中债新综合债券指数发起式（LOF）A, 纯债基金, 5, 4, 3.86
102213960501035008, 003329, 0P00018MQ8, 万家鑫安纯债债券A, 纯债基金, 5, 5, 3.54
102213962292002816, 005703, 0P0001CPEJ, 永赢增益债券A, 纯债基金, 5, 0, 4.02
102213964020056064, 004826, 0P0001BK1S, 平安惠悦纯债债券, 利率债, 5, 0, 3.87
102213965676806144, 001021, 0P0000SWB2, 华夏亚债中国指数A, 利率债, 5, 3, 3.79
102213967467773952, 006360, 0P0001EDSR, 财通资管鸿益中短债债券A, 短债型, 5, 0, 2.76
102213969309073408, 006076, 0P0001DY48, 创金合信恒利超短债债券A, 短债型, 5, 0, 3.10
102213999487090688, 005243, 0P0001BU8T, 融通中国概念债券（QDII）, 环球债券, 5, 0, -5.51
102214002179833856, 040015, F0000004I0, 华安动态灵活配置混合A, 积极配置-大盘平衡, 4, 5, 59.10
102214004172128256, 001576, 0P0001ACL7, 国泰智能装备股票A, 大盘平衡股票, 4, 0, 29.34
102214005984067584, 519026, F0000004IZ, 海富通中小盘混合, 积极配置-大盘平衡, 4, 3, 19.61
102214007796006912, 168501, 0P0001CIHE, 北信瑞丰产业升级多策略混合, 积极配置-大盘平衡, 4, 0, 22.88
102214009511477248, 720001, 0P0000UG6T, 财通价值动量混合, 积极配置-大盘平衡, 4, 4, 35.36
102214011319222272, 162208, F00000041I, 泰达宏利首选企业股票, 大盘平衡股票, 4, 4, 22.31
102214013072441344, 005963, 0P0001DIU9, 宝盈人工智能主题股票C, 沪港深股票型基金, 4, 0, 18.82
102214015538692096, 001480, 0P00016687, 财通成长优选混合, 积极配置-大盘平衡, 4, 3, 32.71
102214017220608000, 630016, 0P0000Y2ZM, 华商价值共享, 积极配置-大盘平衡, 4, 4, 29.96
102214018898329600, 162201, F020162201, 泰达宏利成长混合, 积极配置-大盘平衡, 4, 3, 67.78
102214020517330944, 070021, 0P0000Q6RW, 嘉实主题新动力混合, 积极配置-大盘平衡, 4, 4, 24.66
102214022081806336, 519672, 0P0000OMSN, 银河蓝筹混合, 积极配置-大盘平衡, 4, 5, 27.79
102214023927300096, 210008, 0P0000TP11, 金鹰策略配置混合, 积极配置-大盘平衡, 4, 4, 66.27
102214025521135616, 000793, 0P000148Y5, 工银高端制造行业股票, 大盘平衡股票, 4, 3, 17.95
102214027236605952, 160225, 0P00018A5R, 国泰国证新能源汽车指数（LOF）, 大盘平衡股票, 4, 3, 43.28
102214028826247168, 161725, 0P0001606X, 招商中证白酒指数A, 行业股票 - 消费, 4, 5, -7.33
102214030529134592, 001000, 0P000157OD, 中欧明睿新起点混合, 积极配置-大盘平衡, 4, 3, 24.62
102214032387211264, 005009, 0P0001BJBL, 申万菱信行业轮动股票, 大盘平衡股票, 4, 0, 38.76
102214034048155648, 000404, 0P0000ZSU6, 易方达新兴成长灵活配置混合, 积极配置-大盘平衡, 4, 3, 23.16
102214035772014592, 000609, 0P000131M7, 华商新量化灵活配置混合, 积极配置-大盘平衡, 4, 4, 20.17
102214037311324160, 004374, 0P00019SO3, 华泰保兴吉年丰混合A, 积极配置-大盘平衡, 4, 0, 22.05
102214039047766016, 004375, 0P00019SO4, 华泰保兴吉年丰混合C, 积极配置-大盘平衡, 4, 0, 21.85
102214040863899648, 000073, 0P0000YGHL, 上投摩根成长动力混合, 积极配置-大盘平衡, 4, 4, 17.44
102214042537426944, 162703, F0000003X2, 广发小盘成长混合（LOF）A, 积极配置-大盘平衡, 4, 4, -0.65
102214079652823040, 519918, 0P000135LD, 华夏兴和混合, 积极配置-大盘平衡, 4, 4, 45.59
102214081246658560, 000746, 0P00013VQP, 招商行业精选股票, 大盘平衡股票, 4, 5, -1.24
102214083008266240, 050010, F0000004A2, 博时特许价值混合A, 积极配置-大盘平衡, 4, 4, 8.54
102214084644044800, 005094, 0P0001C87G, 万家臻选混合, 积极配置-大盘平衡, 4, 0, 18.01
102214086258851840, 200015, 0P0000VOHJ, 长城优化升级混合A, 积极配置-大盘平衡, 4, 4, 43.46
102214087873658880, 159949, 0P000184MQ, 华安创业板50ETF, 大盘平衡股票, 4, 2, 18.54
102214089601712128, 162204, F0000003WE, 泰达宏利行业精选混合, 积极配置-大盘平衡, 4, 4, 10.25
102214091409457152, 164905, 0P00015GVA, 交银国证新能源指数（LOF）, 大盘平衡股票, 4, 3, 50.92
102214093477249024, 660015, 0P0000X6F3, 农银行业轮动混合, 积极配置-大盘平衡, 4, 4, 36.54
102214095058501632, 001827, 0P00017B3H, 富国研究优选沪港深灵活配置混合, 沪港深积极配置型, 4, 4, 33.37
102214096765583360, 003745, 0P00019Y6R, 广发多元新兴股票, 大盘平衡股票, 4, 0, 0.93
102214098506219520, 519113, F0000004FH, 浦银安盛精致生活混合, 积极配置-大盘平衡, 4, 3, 38.40
102214100007780352, 460007, F0000004GF, 华泰柏瑞行业领先混合, 积极配置-大盘平衡, 4, 4, 6.30
102214101836496896, 000698, 0P00013N5F, 宝盈科技30灵活配置混合, 积极配置-大盘平衡, 4, 3, 28.69
102214103681990656, 000985, 0P000156PC, 嘉实逆向策略股票, 大盘平衡股票, 4, 4, 27.20
102214105485541376, 398061, 0P0000U6NU, 中海消费混合, 积极配置-大盘平衡, 4, 4, 23.50
102214107138097152, 000328, 0P0000ZRVA, 上投摩根转型动力混合, 积极配置-大盘平衡, 4, 3, 15.30
102214110216716288, 163114, 0P00012U01, 申万菱信中证环保产业指数（LOF）A, 大盘平衡股票, 4, 3, 60.25
102214114008367104, 003956, 0P00019FL3, 南方现代教育股票, 行业股票 - 科技、传媒及通讯, 4, 0, 13.12
102214116243931136, 000940, 0P00015460, 富国中小盘精选混合, 积极配置-大盘平衡, 4, 4, 10.38
102214118202671104, 050026, 0P0000WH54, 博时医疗保健行业混合A, 行业混合 - 医药, 4, 3, -0.62
102214119997833216, 001166, 0P00015P0I, 建信环保产业股票, 大盘平衡股票, 4, 4, 41.70
102214122120151040, 040005, F00000040J, 华安宏利混合, 积极配置-大盘平衡, 4, 4, 44.95
102214123831427072, 270021, F0000004FU, 广发聚瑞混合A, 积极配置-大盘平衡, 4, 4, 13.88
102214125601423360, 001490, 0P0001696C, 汇添富国企创新增长股票, 大盘平衡股票, 4, 4, 13.45
102214169775833088, 217020, 0P0001BRWV, 招商安达灵活配置混合, 积极配置-大盘平衡, 4, 0, 8.81
102214171449360384, 519679, 0P0000WNB4, 银河主题混合, 积极配置-大盘平衡, 4, 3, 17.32
102214173089333248, 000831, 0P00014IRS, 工银医疗保健股票, 行业股票 - 医药, 4, 4, 16.72
102214174687363072, 001677, 0P00016YVN, 中银战略新兴产业股票A, 大盘平衡股票, 4, 5, 32.80
102214176532856832, 377020, F00000042A, 上投摩根内需动力混合, 积极配置-大盘平衡, 4, 3, 17.38
102214178122498048, 006049, 0P0001DG9Y, 恒越研究精选混合A/B, 沪港深积极配置型, 4, 0, 40.50
102214179766665216, 519091, F0000004G6, 新华泛资源优势混合, 积极配置-大盘平衡, 4, 5, 36.63
102214181641519104, 750001, 0P0000W75L, 安信灵活配置混合, 积极配置-大盘平衡, 4, 4, 17.30
102214183226966016, 163818, 0P0000UDN9, 中银中小盘成长混合, 积极配置-大盘平衡, 4, 3, 22.32
102214184854355968, 004569, 0P0001AFK1, 招商制造业转型灵活配置混合C, 积极配置-大盘平衡, 4, 0, 12.04
102214186582409216, 000529, 0P00011UFQ, 广发竞争优势混合A, 积极配置-大盘平衡, 4, 4, 1.05
102214188323045376, 550002, F00000041C, 信诚精萃成长混合, 积极配置-大盘平衡, 4, 4, 33.40
102214190285979648, 161031, 0P000163SA, 富国中证工业4.0指数, 大盘平衡股票, 4, 2, 11.27
102214192102113280, 519158, 0P0000Z9TY, 新华趋势领航混合, 积极配置-大盘平衡, 4, 4, 34.55
102214193884692480, 004905, 0P0001BBWO, 华泰柏瑞生物医药混合A, 行业混合 - 医药, 4, 0, 8.23
102214195625328640, 410007, F0000004G1, 华富价值增长混合, 积极配置-大盘平衡, 4, 4, 24.22
102214197458239488, 210005, 0P0000RR96, 金鹰主题优势混合, 积极配置-大盘平衡, 4, 3, 27.36
102214199312121856, 100039, 0P0000NN23, 富国通胀通缩主题混合, 积极配置-大盘平衡, 4, 5, 12.58
102214201224724480, 001975, 0P000179WD, 景顺长城环保优势股票, 大盘平衡股票, 4, 5, 16.92
102214203124744192, 000913, 0P000157OE, 农银医疗保健主题股票, 行业股票 - 医药, 4, 4, 1.70
102214205238673408, 570008, 0P0000VCNW, 诺德周期策略混合, 积极配置-大盘平衡, 4, 5, -1.96
102214206887034880, 001072, 0P00015MAC, 华安智能装备主题股票A, 大盘平衡股票, 4, 4, 24.72
102214208602505216, 213006, F0000004ED, 宝盈核心优势灵活配置混合A, 积极配置-大盘平衡, 4, 3, 12.16
102214210334752768, 000756, 0P00013W23, 建信潜力新蓝筹股票, 大盘平衡股票, 4, 4, 43.69
102214212327047168, 460001, F0000003XK, 华泰柏瑞盛世中国混合, 积极配置-大盘平衡, 4, 4, 26.99
102214251845779456, 005905, 0P0001D8QD, 华泰保兴成长优选混合C, 积极配置-大盘平衡, 4, 0, 15.46
102214253842268160, 000124, 0P0000YWKS, 华宝服务优选混合, 积极配置-大盘平衡, 4, 3, 17.37
102214255889088512, 001692, 0P00016GJO, 南方国策动力股票, 大盘平衡股票, 4, 4, 17.69
102214257713610752, 001645, 0P0001755W, 国泰大健康股票A, 大盘平衡股票, 4, 4, 13.02
102214259567493120, 290011, 0P0000U02T, 泰信中小盘精选混合, 积极配置-大盘平衡, 4, 3, 9.05
102214261593341952, 000061, F0000004I7, 华夏盛世混合, 积极配置-大盘平衡, 4, 1, 50.41
102214263526916096, 210004, F0000004J1, 金鹰稳健成长混合, 积极配置-大盘平衡, 4, 2, 34.40
102214265779257344, 161706, F0000003YH, 招商优质成长混合（LOF）, 积极配置-大盘平衡, 4, 4, -1.21
102214267482144768, 240011, F0000004CZ, 华宝大盘精选混合, 积极配置-大盘平衡, 4, 4, 2.74
102214269021454336, 005310, 0P0001C8QX, 广发电子信息传媒股票A, 行业股票 - 科技、传媒及通讯, 4, 0, 13.85
102214270829199360, 005235, 0P0001BSD9, 银华食品饮料量化优选股票A, 行业股票 - 消费, 4, 0, -1.36
102214272536281088, 001236, 0P00015Y9S, 博时丝路主题股票A, 大盘平衡股票, 4, 5, 16.35
102214274331443200, 000513, 0P00013452, 富国高端制造行业股票, 大盘平衡股票, 4, 4, 6.55
102214276277600256, 160420, 0P0001696H, 华安创业板50指数（LOF）A, 大盘平衡股票, 4, 1, 17.43
102214278240534528, 001071, 0P00015WGK, 华安媒体互联网混合A, 积极配置-大盘平衡, 4, 4, 27.89
102214280853585920, 690011, 0P0000XSUU, 民生加银积极成长混合, 积极配置-大盘平衡, 4, 4, 22.30
102214282581639168, 160919, 0P000154MW, 大成产业升级股票（LOF）, 大盘平衡股票, 4, 4, 19.13
102214284322275328, 000971, 0P000156JL, 诺安新经济股票, 大盘平衡股票, 4, 2, 4.19
102214285999996928, 290008, 0P0000RQN4, 泰信发展主题混合, 积极配置-大盘平衡, 4, 4, 34.76
102214287598026752, 002861, 0P0001AC31, 工银智能制造股票, 大盘平衡股票, 4, 0, 6.71
102214289191862272, 512580, 0P00019FNS, 广发中证环保产业ETF, 大盘平衡股票, 4, 0, 56.59
102214290877972480, 001705, 0P00016VX0, 泓德战略转型股票, 大盘平衡股票, 4, 4, 3.34
102214292513751040, 005543, 0P0001CP5U, 银华心诚灵活配置混合, 沪港深积极配置型, 4, 0, 11.69
102214294443130880, 000960, 0P000155LI, 招商医药健康产业股票, 行业股票 - 医药, 4, 4, -3.59
102214296548671488, 519097, 0P0000S1IW, 新华中小市值优选混合, 积极配置-大盘平衡, 4, 3, 7.72
102214327024484352, 320022, 0P00015MOZ, 诺安研究精选股票, 大盘平衡股票, 4, 4, 7.83
102214328962252800, 000612, 0P000132VM, 华宝生态中国混合, 积极配置-大盘平衡, 4, 3, 29.23
102214330631585792, 005236, 0P0001BSDA, 银华食品饮料量化优选股票C, 行业股票 - 消费, 4, 0, -1.68
102214332388999168, 100022, F0000003XE, 富国天瑞强势地区精选混合, 积极配置-大盘平衡, 4, 4, 20.88
102214334213521408, 660004, F0000004HA, 农银策略价值混合, 积极配置-大盘平衡, 4, 5, 18.78
102214335949963264, 000241, 0P0000Z7VA, 宝盈核心优势灵活配置混合C, 积极配置-大盘平衡, 4, 3, 10.77
102214337715765248, 001719, 0P000177QR, 工银国家战略股票, 大盘平衡股票, 4, 4, 23.19
102214339578036224, 570001, F00000042C, 诺德价值优势混合, 积极配置-大盘平衡, 4, 5, 0.31
102214341486444544, 001955, 0P00017O2F, 中欧养老产业混合A, 积极配置-大盘平衡, 4, 4, 22.60
