代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
67708832406568960, 002074, 0P0001755T, 圆信永丰兴融债券C, 信用债, 5, 5, 3.80
67708840799371264, 003547, 0P00018WDP, 鹏华丰禄债券, 信用债, 5, 0, 3.03
67708849607409664, 005159, 0P0001BSWH, 华泰保兴尊合债券A, 普通债券型, 5, 0, 5.01
67708857186516992, 001946, 0P00016X98, 东方红信用债债券C, 普通债券型, 5, 4, 5.15
67708865587707904, 161015, 0P00013455, 富国天盈债券(LOF)C, 普通债券型, 5, 5, 4.73
67708874659987456, 004998, 0P0001BP82, 长信全球债券人民币份额, 环球债券, 5, 0, -2.01
67708882553667584, 004999, 0P0001BP83, 长信全球债券美元份额, 环球债券, 5, 0, -2.21
67708889927254016, 000355, 0P0000ZR3C, 南方丰元信用增强债券 - A, 信用债, 5, 3, 4.57
67708897300840448, 003156, 0P00018JRS, 招商招悦纯债债券A, 信用债, 5, 0, 4.47
67708904343076864, 003327, 0P00018MQ6, 万家鑫璟纯债债券A, 纯债基金, 5, 0, 2.92
67708911318204416, 003157, 0P00018JRT, 招商招悦纯债债券C, 信用债, 5, 0, 4.36
67708918234611712, 000356, 0P0000ZR3D, 南方丰元信用增强债券 - C, 信用债, 5, 3, 4.34
67708924937109504, 003328, 0P00018MQ7, 万家鑫璟纯债债券C, 纯债基金, 5, 0, 2.80
67709131347197952, 003376, 0P00018OL5, 广发中债7-10年期国开行债券指数A, 利率债, 5, 0, 3.53
67709137500241920, 004920, 0P0001BD02, 富国泓利纯债债券A, 信用债, 5, 0, 3.10
67709143863001088, 001993, 0P00016ZCK, 博时裕泰纯债债券, 纯债基金, 5, 5, 3.00
67709150980734976, 004200, 0P00019IR1, 博时富瑞纯债债券A, 信用债, 5, 0, 2.69
67709157662261248, 003568, 0P000195PG, 平安惠利纯债债券, 纯债基金, 5, 0, 2.95
67709164675137536, 003847, 0P0001985K, 华安鼎丰债券, 纯债基金, 5, 0, 2.60
67709171482492928, 100066, 0P0000X7PP, 富国纯债债券发起 - A/B, 纯债基金, 5, 4, 3.22
67709178486980608, 050030, 0P0000XUWJ, 博时亚洲票息收益债券QDII - 人民币, 环球债券, 5, 5, -1.51
67709186888171520, 003258, 0P00018ZT8, 博时富祥纯债债券A, 纯债基金, 5, 0, 3.14
67709195180310528, 050203, 0P0000XWBR, 博时亚洲票息收益债券QDII - 美元现钞, 环球债券, 5, 5, -1.69
67709202662948864, 003549, 0P00018YGG, 浙商惠裕纯债债券, 纯债基金, 5, 0, 3.28
67709208652414976, 003673, 0P0001967Z, 中加丰裕纯债债券, 纯债基金, 5, 0, 0.94
67709215216500736, 100068, 0P0000X7PQ, 富国纯债债券发起 - C, 纯债基金, 5, 3, 2.98
67709221478596608, 003859, 0P00019CLH, 招商招旭纯债债券A, 信用债, 5, 0, 4.02
67709227497422848, 002486, 0P00017KSW, 上银慧添利债券, 信用债, 5, 5, 3.53
67709233277173760, 003358, 0P00018OL4, 易方达中债7-10年期国开行债券指数A, 利率债, 5, 0, 3.63
67709240269078528, 003377, 0P00018OL6, 广发中债7-10年期国开行债券指数C, 利率债, 5, 0, 3.33
67709248850624512, 202108, 0P0000WB8A, 南方润元纯债债券 - A/B, 纯债基金, 5, 3, 4.49
67709257130180608, 001578, 0P00016A01, 博时裕瑞纯债债券, 纯债基金, 5, 5, 1.47
67709264969334784, 004705, 0P0001B2SI, 南方祥元债券A, 纯债基金, 5, 0, 4.18
67709271747330048, 004388, 0P00019RVD, 鹏华丰享债券, 纯债基金, 5, 0, 3.60
67709277686464512, 050202, 0P0000XUWK, 博时亚洲票息收益债券QDII - 美元现汇, 环球债券, 5, 5, -1.69
67709283705290752, 004601, 0P0001ACCQ, 博时富腾纯债债券, 纯债基金, 5, 0, 3.46
67709290361651200, 000402, 0P00012OXH, 工银纯债债券A, 纯债基金, 5, 2, 4.29
67709297047371776, 004230, 0P00019LF7, 永赢添益债券, 纯债基金, 5, 0, 2.91
67709347395796992, 001794, 0P0001714W, 兴银朝阳债券, 纯债基金, 5, 4, 3.41
67709353041330176, 004042, 0P00019V5E, 华夏鼎茂债券A, 纯债基金, 5, 0, 3.02
67709358762360832, 003081, 0P00019IED, 中融上海清算所银行间1-3年中高等级信用债指数A, 短债型, 5, 0, 2.51
67709364504363008, 005952, 0P0001DI05, 民生加银恒益纯债债券C, 利率债, 5, 0, 2.16
67709370959396864, 005928, 0P0001D726, 创金合信新能源汽车主题股票C, 普通股票型, 4, 0, 60.63
67709378681110528, 540008, 0P0000NX49, 汇丰晋信低碳先锋股票, 普通股票型, 4, 2, 34.13
67709384754462720, 501057, 0P0001D43M, 汇添富中证新能源汽车产业指数LOFA, 普通股票型, 4, 0, 46.70
67709391041724416, 501058, 0P0001D43N, 汇添富中证新能源汽车产业指数LOFC, 普通股票型, 4, 0, 46.49
67709396355907584, 610004, F0000004HC, 信达澳银中小盘混合, 积极配置型, 4, 4, 33.37
67709401728811008, 481015, 0P0000U0ZS, 工银主题策略混合, 积极配置型, 4, 3, 18.46
67709408536166400, 161028, 0P00015HK1, 富国中证新能源汽车指数A, 普通股票型, 4, 2, 42.13
67709414601129984, 005038, 0P0001BGWA, 银华新能源新材料量化优选股票C, 普通股票型, 4, 0, 44.50
67709419852398592, 005353, 0P0001C8R0, 鹏扬景泰成长混合C, 积极配置型, 4, 0, 32.47
67709425351131136, 003329, 0P00018MQ8, 万家鑫安纯债债券A, 纯债基金, 5, 0, 3.07
67709431160242176, 002549, 0P00017MB0, 嘉实稳祥纯债债券A, 纯债基金, 5, 5, 2.29
67709437300703232, 000084, 0P0000YCIN, 博时安盈债券A, 短债型, 5, 0, 2.24
67709442455502848, 005623, 0P0001D4T8, 广发中债1-3年农发行债券指数A, 短债型, 5, 0, 2.18
67709447237009408, 400015, 0P0001DKHI, 东方新能源汽车主题混合, 积极配置型, 4, 0, 55.00
67709452622495744, 001790, 0P0001B6HP, 国泰智能汽车股票A, 普通股票型, 4, 0, 32.11
67709457508859904, 001985, 0P000170F9, 富国低碳新经济混合A, 积极配置型, 4, 5, 19.89
67709462068068352, 720001, 0P0000UG6T, 财通价值动量混合, 积极配置型, 4, 3, 29.57
67709466954432512, 210008, 0P0000TP11, 金鹰策略配置混合, 积极配置型, 4, 3, 51.08
67709472746766336, 005037, 0P0001BGW9, 银华新能源新材料量化优选股票A, 普通股票型, 4, 0, 44.81
67709479600259072, 519674, 0P0000RU7I, 银河创新成长混合, 积极配置型, 4, 4, 32.07
67709484771835904, 005352, 0P0001C8QZ, 鹏扬景泰成长混合A, 积极配置型, 4, 0, 32.76
67709531722874880, 202027, 0P00013P60, 南方高端装备灵活配置混合A, 积极配置型, 4, 4, 33.26
67709538060468224, 270021, F0000004FU, 广发聚瑞混合A, 积极配置型, 4, 4, 22.22
67709543324319744, 003745, 0P00019Y6R, 广发多元新兴股票, 普通股票型, 4, 0, 8.14
67709548156157952, 000940, 0P00015460, 富国中小盘精选混合, 积极配置型, 4, 3, 16.05
67709552799252480, 162202, F020162202, 泰达宏利周期混合, 积极配置型, 4, 3, 39.11
67709558209904640, 000793, 0P000148Y5, 工银高端制造行业股票, 普通股票型, 4, 3, 18.14
67709564329394176, 004375, 0P00019SO4, 华泰保兴吉年丰混合C, 积极配置型, 4, 0, 16.25
67709569891041280, 000308, 0P0000ZDIT, 建信创新中国混合, 积极配置型, 4, 4, 26.40
67709575494631424, 005905, 0P0001D8QD, 华泰保兴成长优选混合C, 积极配置型, 4, 0, 15.53
67709582499119104, 370024, 0P0000X7PR, 上投摩根核心优选混合, 积极配置型, 4, 4, 28.72
67709588899627008, 519115, F0000004HO, 浦银安盛红利精选混合, 积极配置型, 4, 3, 34.02
67709594364805120, 240022, 0P0000WGXF, 华宝资源优选混合A, 积极配置型, 4, 4, 41.31
67709599267946496, 519702, 0P0000RROL, 交银趋势优先混合, 积极配置型, 4, 5, 42.84
67709604401774592, 100039, 0P0000NN23, 富国通胀通缩主题混合, 积极配置型, 4, 5, 18.29
67709609485271040, 168501, 0P0001CIHE, 北信瑞丰产业升级多策略混合, 积极配置型, 4, 0, 11.20
67709614413578240, 005708, 0P0001D2W5, 国联安远见成长混合, 沪港深积极配置型, 4, 0, 23.14
67709619278970880, 002708, 0P000182ZP, 大摩健康产业混合, 行业混合 - 医药, 4, 5, 22.52
67709623896899584, 005207, 0P0001C9JW, 南方高端装备灵活配置混合C, 积极配置型, 4, 0, 32.65
67709628615491584, 004374, 0P00019SO3, 华泰保兴吉年丰混合A, 积极配置型, 4, 0, 16.38
67709633384415232, 005669, 0P0001CPZD, 前海开源公用事业行业股票, 沪港深股票型基金, 4, 0, 73.11
67709637780045824, 004905, 0P0001BBWO, 华泰柏瑞生物医药灵活配置混合A, 行业混合 - 医药, 4, 0, 18.02
67709642226008064, 000452, 0P00011IL3, 南方医药保健灵活配置混合, 行业混合 - 医药, 4, 4, 26.87
67709648932700160, 000913, 0P000157OE, 农银医疗保健主题股票, 行业股票 - 医药, 4, 4, 16.79
67709654137831424, 001171, 0P00015QIY, 工银瑞信养老产业股票A, 行业股票 - 医药, 4, 5, 28.19
67709659720450048, 005472, 0P0001CP5Q, 富国价值驱动灵活配置混合A, 沪港深积极配置型, 4, 0, 18.67
67709719548002304, 162703, F0000003X2, 广发小盘成长混合(LOF)A, 积极配置型, 4, 4, 5.07
67709725185146880, 040005, F00000040J, 华安宏利混合, 积极配置型, 4, 3, 32.94
67709730134425600, 000339, 0P00011RYT, 长城医疗保健混合, 行业混合 - 医药, 4, 5, 9.79
67709734639108096, 162204, F0000003WE, 泰达宏利行业精选混合, 积极配置型, 4, 4, 10.41
67709739408031744, 050010, F0000004A2, 博时特许价值混合A, 积极配置型, 4, 4, 14.93
67709744919347200, 001158, 0P00015QIW, 工银瑞信新材料新能源股票, 普通股票型, 4, 3, 27.56
67709749788934144, 001956, 0P000176X0, 国联安科技动力股票, 行业股票 - 科技、传媒及通讯, 4, 5, 27.39
67709754184564736, 162208, F00000041I, 泰达宏利首选企业股票, 普通股票型, 4, 4, 17.79
67709758848630784, 217020, 0P0001BRWV, 招商安达灵活配置混合, 积极配置型, 4, 0, 9.25
67709763827269632, 519909, 0P00013266, 华安安顺灵活配置混合, 积极配置型, 4, 5, 24.83
67709768365506560, 001236, 0P00015Y9S, 博时丝路主题股票A, 普通股票型, 4, 4, 18.74
67709772857606144, 004041, 0P0001D4OC, 金鹰医疗健康产业股票C, 行业股票 - 医药, 4, 0, 28.06
67709777953685504, 005812, 0P0001CZCM, 鹏华产业精选灵活配置混合, 沪港深积极配置型, 4, 0, 1.33
67709782135406592, 000609, 0P000131M7, 华商新量化灵活配置混合, 积极配置型, 4, 4, 14.84
67709786568785920, 530001, F0000003YQ, 建信恒久价值混合, 积极配置型, 4, 3, 20.71
67709791471927296, 001576, 0P0001ACL7, 国泰智能装备股票A, 普通股票型, 4, 0, 23.22
67709796182130688, 519672, 0P0000OMSN, 银河蓝筹混合, 积极配置型, 4, 5, 21.54
67709800502263808, 005821, 0P0001D62K, 万家新机遇龙头企业灵活配置混合, 沪港深积极配置型, 4, 0, 45.91
67709804381995008, 000985, 0P000156PC, 嘉实逆向策略股票, 普通股票型, 4, 4, 26.82
67709808324640768, 519091, F0000004G6, 新华泛资源优势混合, 积极配置型, 4, 5, 25.37
67709812397309952, 519918, 0P000135LD, 华夏兴和混合, 积极配置型, 4, 3, 38.26
67709816453201920, 005473, 0P0001CP5R, 富国价值驱动灵活配置混合C, 沪港深积极配置型, 4, 0, 18.13
67709821503143936, 000960, 0P000155LI, 招商医药健康产业股票, 行业股票 - 医药, 4, 4, 6.11
67709826481782784, 165313, 0P0000YBN0, 建信优势动力混合(LOF), 积极配置型, 4, 4, 14.40
67709831657553920, 690011, 0P0000XSUU, 民生加银积极成长混合, 积极配置型, 4, 4, 20.87
67709874946965504, 370027, 0P0000XYDD, 上投摩根智选30混合, 积极配置型, 4, 4, 6.46
67709880466669568, 161706, F0000003YH, 招商优质成长混合 (LOF), 积极配置型, 4, 4, -0.50
67709887550849024, 960006, 0P00016FTA, 上投摩根行业轮动混合H, 积极配置型, 4, 4, 33.15
67709892277829632, 000788, 0P00013Z9C, 前海开源中国成长灵活配置混合, 积极配置型, 4, 3, 28.28
67709897122250752, 200012, 0P0000RXU4, 长城中小盘成长混合, 积极配置型, 4, 5, 16.42
67709901945700352, 002556, 0P00017MXE, 博时丝路主题股票C, 普通股票型, 4, 4, 18.43
67709906622349312, 001825, 0P00019N0J, 建信中国制造2025股票, 普通股票型, 4, 0, 18.10
67709911726817280, 290008, 0P0000RQN4, 泰信发展主题混合, 积极配置型, 4, 3, 31.76
67709917741449216, 160624, 0P00011FQB, 鹏华消费领先混合, 积极配置型, 4, 4, 8.98
67709923567337472, 460005, F0000004B3, 华泰柏瑞价值增长混合A, 积极配置型, 4, 4, 9.04
67709929250619392, 410007, F0000004G1, 华富价值增长混合, 积极配置型, 4, 4, 26.81
67709935391080448, 000831, 0P00014IRS, 工银瑞信医疗保健行业股票, 行业股票 - 医药, 4, 4, 22.93
67709940382302208, 240009, F000000415, 华宝先进成长混合, 积极配置型, 4, 3, 22.18
67709945633570816, 163818, 0P0000UDN9, 中银中小盘成长混合, 积极配置型, 4, 3, 24.13
67709950125670400, 398061, 0P0000U6NU, 中海消费混合, 积极配置型, 4, 4, 20.65
67709954806513664, 377530, F0000004IK, 上投摩根行业轮动混合A, 积极配置型, 4, 4, 33.16
67709959571243008, 519026, F0000004IZ, 海富通中小盘混合, 积极配置型, 4, 3, 17.17
67709964184977408, 040011, F0000004D2, 华安核心混合, 积极配置型, 4, 5, 13.72
67709968198926336, 001827, 0P00017B3H, 富国研究优选沪港深灵活配置混合, 沪港深积极配置型, 4, 3, 24.29
67709972489699328, 160225, 0P00018A5R, 国泰国证新能源汽车指数（LOF）, 普通股票型, 4, 0, 35.56
67709977376063488, 450004, F0000004A9, 国富深化价值混合, 积极配置型, 4, 4, 14.89
67709982518280192, 000696, 0P00013WJT, 汇添富环保行业股票, 普通股票型, 4, 3, 34.27
67709989753454592, 260104, F0000003WB, 景顺长城内需增长混合, 积极配置型, 4, 4, -3.85
67709995763892224, 162605, F0000003XA, 景顺长城鼎益混合(LOF), 积极配置型, 4, 5, -2.60
67710000436346880, 000971, 0P000156JL, 诺安新经济股票, 普通股票型, 4, 2, 10.06
67710140354134016, 260109, F000000410, 景顺长城内需增长贰号混合, 积极配置型, 4, 4, -2.58
67710147278929920, 159949, 0P000184MQ, 华安创业板50ETF, 普通股票型, 4, 1, 23.68
67710153754935296, 001749, 0P0001CI7P, 招商中国机遇股票, 普通股票型, 4, 0, 9.11
67710161199824896, 001490, 0P0001696C, 汇添富国企创新增长股票, 普通股票型, 4, 4, 16.73
67710168615354368, 481017, 0P0000VQ03, 工银量化策略混合A, 积极配置型, 4, 4, 18.63
67710174768398336, 217010, F0000004AB, 招商大盘蓝筹混合, 积极配置型, 4, 4, 4.76
67710181898715136, 161606, F0000003VT, 融通行业景气混合A/B, 积极配置型, 4, 4, 3.09
67710189817561088, 161031, 0P000163SA, 富国中证工业4.0指数, 普通股票型, 4, 2, 16.53
67710197077901312, 002861, 0P0001AC31, 工银瑞信智能制造股票, 普通股票型, 4, 0, 9.87
67710204183052288, 460007, F0000004GF, 华泰柏瑞行业领先混合, 积极配置型, 4, 4, 9.01
67710211644719104, 001915, 0P00016Y4N, 宝盈医疗健康沪港深股票, 沪港深股票型基金, 4, 0, 10.72
67710218481434624, 161611, F0000004F3, 融通内需驱动混合, 积极配置型, 4, 3, 29.89
67710225439784960, 005739, 0P0001CXPR, 富国转型机遇混合, 积极配置型, 4, 0, 14.26
67710232863703040, 270050, 0P0000XU4E, 广发新经济混合A, 积极配置型, 4, 5, 11.68
67710240572833792, 000595, 0P00012KKM, 嘉实泰和混合, 积极配置型, 4, 5, 6.18
67710248273575936, 519158, 0P0000Z9TY, 新华趋势领航混合, 积极配置型, 4, 3, 20.87
67710255236120576, 260108, F0000003ZX, 景顺长城新兴成长混合, 积极配置型, 4, 5, -2.77
67710261670182912, 000362, 0P0000ZQ31, 国泰聚信价值优势灵活配置混合A, 积极配置型, 4, 4, 15.18
67710268431400960, 570001, F00000042C, 诺德价值优势混合, 积极配置型, 4, 5, 8.21
67710274974515200, 000309, 0P0000ZJOJ, 大摩品质生活精选股票, 普通股票型, 4, 4, 21.86
67710282075471872, 163406, F0000004JE, 兴全合润混合, 积极配置型, 4, 4, 4.65
67710290090786816, 004434, 0P00019WPU, 博时逆向投资混合A, 积极配置型, 4, 0, 11.61
67710297518899200, 005310, 0P0001C8QX, 广发电子信息传媒产业精选股票A, 行业股票 - 科技、传媒及通讯, 4, 0, 22.16
67710303978127360, 000363, 0P0000ZQ51, 国泰聚信价值优势灵活配置混合C, 积极配置型, 4, 4, 14.84
67710310051479552, 002289, 0P0001CG56, 华商改革创新股票, 普通股票型, 4, 0, 16.85
67710373385469952, 000031, F000000442, 华夏复兴混合, 积极配置型, 4, 2, 7.68
67710378976477184, 000328, 0P0000ZRVA, 上投摩根转型动力混合, 积极配置型, 4, 3, 13.32
67710383489548288, 000167, 0P0000Z8WO, 广发聚优灵活配置混合A, 积极配置型, 4, 5, 0.48
67710387935510528, 200015, 0P0000VOHJ, 长城优化升级混合, 积极配置型, 4, 3, 27.54
67710392415027200, 000854, 0P00014JA5, 鹏华养老产业股票, 普通股票型, 4, 5, 1.07
67710396869378048, 310388, F0000004FM, 申万菱信消费增长混合, 积极配置型, 4, 5, 1.19
67710401319534592, 004435, 0P00019WPV, 博时逆向投资混合C, 积极配置型, 4, 0, 11.30
67710405853577216, 160919, 0P000154MW, 大成产业升级股票(LOF), 普通股票型, 4, 4, 19.29
67710412300222464, 002300, 0P0001785F, 长盛医疗行业量化配置股票, 行业股票 - 医药, 4, 4, 11.46
67710419170492416, 005275, 0P0001CSHC, 中欧创新成长灵活配置混合A, 沪港深积极配置型, 4, 0, 9.32
67710424723750912, 000418, 0P0000ZXK5, 景顺长城成长之星, 普通股票型, 4, 5, 8.61
67710429333291008, 519035, F00000042L, 富国天博创新混合, 积极配置型, 4, 4, 7.67
67710435247259648, 004394, 0P0001A2CA, 华泰柏瑞量化创优灵活配置混合, 积极配置型, 4, 0, 18.93
67710440594997248, 501051, 0P0001BWBM, 圆信永丰汇利混合（LOF）, 积极配置型, 4, 0, 29.30
67710445858848768, 005303, 0P0001C5QT, 嘉实医药健康股票A, 行业股票 - 医药, 4, 0, 16.29
67710450980093952, 005481, 0P0001CH4Y, 银华瑞泰灵活配置混合, 沪港深积极配置型, 4, 0, 1.87
67710455954538496, 163411, 0P0001BKMD, 兴全精选混合, 积极配置型, 4, 0, 10.73
67710460979314688, 001692, 0P00016GJO, 南方国策动力股票, 普通股票型, 4, 4, 12.59
67710466285109248, 398001, F0000003WL, 中海优质成长混合, 积极配置型, 4, 3, 19.44
67710471842562048, 001473, 0P000169PX, 建信大安全战略精选股票, 普通股票型, 4, 5, 4.97
67710477257408512, 005593, 0P0001CP5O, 上投摩根创新商业模式灵活配置混合, 沪港深积极配置型, 4, 0, 9.77
67710481946640384, 001166, 0P00015P0I, 建信环保产业股票, 普通股票型, 4, 3, 25.10
67710487231463424, 110013, F0000004DS, 易方达科翔混合, 积极配置型, 4, 4, 17.75
67710492721807360, 001886, 0P00016S5V, 中欧行业成长混合(LOF) -E, 积极配置型, 4, 5, 10.24
67710497696251904, 166006, F0000004I6, 中欧行业成长混合(LOF) -A, 积极配置型, 4, 5, 10.25
67710542378172416, 040020, 0P0000SO52, 华安升级主题混合, 积极配置型, 4, 4, -1.02
67710547038044160, 070018, F0000004GK, 嘉实回报混合, 标准混合型, 4, 5, 6.94
67710552150900736, 530006, F0000004DK, 建信核心精选混合, 积极配置型, 4, 4, 5.59
